event_date,live_start,showtime,event_uid,position,song,is_se,is_interlude,is_encore,note,venue,post_event_name,calendar_summary,source_file
2026-01-17,11:55,11:00,2p4eh0t8sft8sj56tgc58md205@google.com,2,"Dear,History",no,no,no,,Spotify O-Crest,『NEW AGE EMO MUGEN 』,【イベント】『NEW AGE EMO MUGEN 』,2026-08-17.txt
2026-01-17,11:55,11:00,2p4eh0t8sft8sj56tgc58md205@google.com,3,ラブストーリーが始まらない,no,no,no,,Spotify O-Crest,『NEW AGE EMO MUGEN 』,【イベント】『NEW AGE EMO MUGEN 』,2026-08-17.txt
2026-01-17,11:55,11:00,2p4eh0t8sft8sj56tgc58md205@google.com,4,Moving Lights!,no,no,no,,Spotify O-Crest,『NEW AGE EMO MUGEN 』,【イベント】『NEW AGE EMO MUGEN 』,2026-08-17.txt
2026-01-17,11:55,11:00,2p4eh0t8sft8sj56tgc58md205@google.com,5,Interlude,no,yes,no,,Spotify O-Crest,『NEW AGE EMO MUGEN 』,【イベント】『NEW AGE EMO MUGEN 』,2026-08-17.txt
2026-01-17,11:55,11:00,2p4eh0t8sft8sj56tgc58md205@google.com,6,Begin the Journey!,no,no,no,,Spotify O-Crest,『NEW AGE EMO MUGEN 』,【イベント】『NEW AGE EMO MUGEN 』,2026-08-17.txt
2026-01-17,11:55,11:00,2p4eh0t8sft8sj56tgc58md205@google.com,7,ルミナス,no,no,no,,Spotify O-Crest,『NEW AGE EMO MUGEN 』,【イベント】『NEW AGE EMO MUGEN 』,2026-08-17.txt
2026-01-17,11:55,11:00,2p4eh0t8sft8sj56tgc58md205@google.com,8,朝焼けと車窓,no,no,no,,Spotify O-Crest,『NEW AGE EMO MUGEN 』,【イベント】『NEW AGE EMO MUGEN 』,2026-08-17.txt
2026-01-18,11:50,11:00,57lhuo37r0d3lr1g4ri673idr8@google.com,1,SE,yes,no,no,,大塚Hearts Next,日ノ目企画presents“Fill In Your Blanks”,【イベント】日ノ目企画presents“Fill In Your Blanks”,2026-08-17.txt
2026-01-18,11:50,11:00,57lhuo37r0d3lr1g4ri673idr8@google.com,2,朝焼けと車窓,no,no,no,,大塚Hearts Next,日ノ目企画presents“Fill In Your Blanks”,【イベント】日ノ目企画presents“Fill In Your Blanks”,2026-08-17.txt
2026-01-18,11:50,11:00,57lhuo37r0d3lr1g4ri673idr8@google.com,3,Blooming,no,no,no,,大塚Hearts Next,日ノ目企画presents“Fill In Your Blanks”,【イベント】日ノ目企画presents“Fill In Your Blanks”,2026-08-17.txt
2026-01-18,11:50,11:00,57lhuo37r0d3lr1g4ri673idr8@google.com,4,Begin the Journey!,no,no,no,,大塚Hearts Next,日ノ目企画presents“Fill In Your Blanks”,【イベント】日ノ目企画presents“Fill In Your Blanks”,2026-08-17.txt
2026-01-18,11:50,11:00,57lhuo37r0d3lr1g4ri673idr8@google.com,5,ルミナス,no,no,no,,大塚Hearts Next,日ノ目企画presents“Fill In Your Blanks”,【イベント】日ノ目企画presents“Fill In Your Blanks”,2026-08-17.txt
2026-01-18,11:50,11:00,57lhuo37r0d3lr1g4ri673idr8@google.com,6,ラブストーリーが始まらない,no,no,no,,大塚Hearts Next,日ノ目企画presents“Fill In Your Blanks”,【イベント】日ノ目企画presents“Fill In Your Blanks”,2026-08-17.txt
2026-01-18,11:50,11:00,57lhuo37r0d3lr1g4ri673idr8@google.com,7,プライマリ,no,no,no,,大塚Hearts Next,日ノ目企画presents“Fill In Your Blanks”,【イベント】日ノ目企画presents“Fill In Your Blanks”,2026-08-17.txt
2026-01-23,18:45,18:20,19ib1bj5e4ikh6ufvtccn8ggkv@google.com,1,SE,yes,no,no,,京都ROKA,日ノ目企画presents“GOLDENEYE“,【関西遠征イベント】日ノ目企画presents“GOLDENEYE“,2026-08-17.txt
2026-01-23,18:45,18:20,19ib1bj5e4ikh6ufvtccn8ggkv@google.com,2,"Dear,History",no,no,no,,京都ROKA,日ノ目企画presents“GOLDENEYE“,【関西遠征イベント】日ノ目企画presents“GOLDENEYE“,2026-08-17.txt
2026-01-23,18:45,18:20,19ib1bj5e4ikh6ufvtccn8ggkv@google.com,3,朝焼けと車窓,no,no,no,,京都ROKA,日ノ目企画presents“GOLDENEYE“,【関西遠征イベント】日ノ目企画presents“GOLDENEYE“,2026-08-17.txt
2026-01-23,18:45,18:20,19ib1bj5e4ikh6ufvtccn8ggkv@google.com,4,ラブストーリーが始まらない,no,no,no,,京都ROKA,日ノ目企画presents“GOLDENEYE“,【関西遠征イベント】日ノ目企画presents“GOLDENEYE“,2026-08-17.txt
2026-01-23,18:45,18:20,19ib1bj5e4ikh6ufvtccn8ggkv@google.com,5,ルミナス,no,no,no,,京都ROKA,日ノ目企画presents“GOLDENEYE“,【関西遠征イベント】日ノ目企画presents“GOLDENEYE“,2026-08-17.txt
2026-01-23,18:45,18:20,19ib1bj5e4ikh6ufvtccn8ggkv@google.com,6,プライマリ,no,no,no,,京都ROKA,日ノ目企画presents“GOLDENEYE“,【関西遠征イベント】日ノ目企画presents“GOLDENEYE“,2026-08-17.txt
2026-01-27,11:40,10:30,2rgv7j5m5n87ctdg4phvb98uu0@google.com,1,Moving Lights!,no,no,no,,新宿Marble,『UTAGE FES Vol.4』,【イベント】『UTAGE FES Vol.4』,2026-08-17.txt
2026-01-27,11:40,10:30,2rgv7j5m5n87ctdg4phvb98uu0@google.com,2,Interlude,no,yes,no,,新宿Marble,『UTAGE FES Vol.4』,【イベント】『UTAGE FES Vol.4』,2026-08-17.txt
2026-01-27,11:40,10:30,2rgv7j5m5n87ctdg4phvb98uu0@google.com,3,Begin the Journey!,no,no,no,,新宿Marble,『UTAGE FES Vol.4』,【イベント】『UTAGE FES Vol.4』,2026-08-17.txt
2026-01-27,11:40,10:30,2rgv7j5m5n87ctdg4phvb98uu0@google.com,4,朝焼けと車窓,no,no,no,,新宿Marble,『UTAGE FES Vol.4』,【イベント】『UTAGE FES Vol.4』,2026-08-17.txt
2026-01-27,11:40,10:30,2rgv7j5m5n87ctdg4phvb98uu0@google.com,5,ルミナス,no,no,no,,新宿Marble,『UTAGE FES Vol.4』,【イベント】『UTAGE FES Vol.4』,2026-08-17.txt
2026-01-27,11:40,10:30,2rgv7j5m5n87ctdg4phvb98uu0@google.com,6,"Dear,History",no,no,no,,新宿Marble,『UTAGE FES Vol.4』,【イベント】『UTAGE FES Vol.4』,2026-08-17.txt
2026-02-01,13:40,12:00,3teje1p32kf9s2k263v6frte4b@google.com,1,SE(プライマリ),yes,no,no,,銀座BASE GRANBELL,「IDOL☆STAR -LIGHT- Vol.24」,【イベント】「IDOL☆STAR -LIGHT- Vol.24」,2026-08-17.txt
2026-02-01,13:40,12:00,3teje1p32kf9s2k263v6frte4b@google.com,2,プライマリ,no,no,no,,銀座BASE GRANBELL,「IDOL☆STAR -LIGHT- Vol.24」,【イベント】「IDOL☆STAR -LIGHT- Vol.24」,2026-08-17.txt
2026-02-01,13:40,12:00,3teje1p32kf9s2k263v6frte4b@google.com,3,ラブストーリーが始まらない,no,no,no,,銀座BASE GRANBELL,「IDOL☆STAR -LIGHT- Vol.24」,【イベント】「IDOL☆STAR -LIGHT- Vol.24」,2026-08-17.txt
2026-02-01,13:40,12:00,3teje1p32kf9s2k263v6frte4b@google.com,4,Begin the Journey!,no,no,no,,銀座BASE GRANBELL,「IDOL☆STAR -LIGHT- Vol.24」,【イベント】「IDOL☆STAR -LIGHT- Vol.24」,2026-08-17.txt
2026-02-01,13:40,12:00,3teje1p32kf9s2k263v6frte4b@google.com,5,ルミナス,no,no,no,,銀座BASE GRANBELL,「IDOL☆STAR -LIGHT- Vol.24」,【イベント】「IDOL☆STAR -LIGHT- Vol.24」,2026-08-17.txt
2026-02-01,13:40,12:00,3teje1p32kf9s2k263v6frte4b@google.com,6,朝焼けと車窓,no,no,no,,銀座BASE GRANBELL,「IDOL☆STAR -LIGHT- Vol.24」,【イベント】「IDOL☆STAR -LIGHT- Vol.24」,2026-08-17.txt
2026-02-01,13:40,12:00,3teje1p32kf9s2k263v6frte4b@google.com,7,"Dear,History",no,no,no,,銀座BASE GRANBELL,「IDOL☆STAR -LIGHT- Vol.24」,【イベント】「IDOL☆STAR -LIGHT- Vol.24」,2026-08-17.txt
2026-02-05,19:30,19:00,31v6ddfp7054c1tun35daca8v5@google.com,1,SE,yes,no,no,,渋谷チェルシーホテル,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-02-05,19:30,19:00,31v6ddfp7054c1tun35daca8v5@google.com,2,"Dear,History",no,no,no,,渋谷チェルシーホテル,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-02-05,19:30,19:00,31v6ddfp7054c1tun35daca8v5@google.com,3,朝焼けと車窓,no,no,no,,渋谷チェルシーホテル,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-02-05,19:30,19:00,31v6ddfp7054c1tun35daca8v5@google.com,4,Blooming,no,no,no,,渋谷チェルシーホテル,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-02-05,19:30,19:00,31v6ddfp7054c1tun35daca8v5@google.com,5,Begin the Journey!,no,no,no,,渋谷チェルシーホテル,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-02-05,19:30,19:00,31v6ddfp7054c1tun35daca8v5@google.com,6,ルミナス,no,no,no,,渋谷チェルシーホテル,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-02-05,19:30,19:00,31v6ddfp7054c1tun35daca8v5@google.com,7,ラブストーリーが始まらない,no,no,no,,渋谷チェルシーホテル,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-02-05,19:30,19:00,31v6ddfp7054c1tun35daca8v5@google.com,8,プライマリ,no,no,no,拡張イントロ,渋谷チェルシーホテル,#ﾆｷﾌﾟﾚ『シキサイ。』,【イベント】#ﾆｷﾌﾟﾚ『シキサイ。』,2026-08-17.txt
2026-02-07,18:15,17:00,00oaj2hqh984qel1pgqg4m2pqd@google.com,1,SE,yes,no,no,,青山RizM,『TOKYO BEATREC』,【イベント】『TOKYO BEATREC』,2026-08-17.txt
2026-02-07,18:15,17:00,00oaj2hqh984qel1pgqg4m2pqd@google.com,2,ラブストーリーが始まらない,no,no,no,,青山RizM,『TOKYO BEATREC』,【イベント】『TOKYO BEATREC』,2026-08-17.txt
2026-02-07,18:15,17:00,00oaj2hqh984qel1pgqg4m2pqd@google.com,3,朝焼けと車窓,no,no,no,,青山RizM,『TOKYO BEATREC』,【イベント】『TOKYO BEATREC』,2026-08-17.txt
2026-02-07,18:15,17:00,00oaj2hqh984qel1pgqg4m2pqd@google.com,4,Moving Lights!,no,no,no,,青山RizM,『TOKYO BEATREC』,【イベント】『TOKYO BEATREC』,2026-08-17.txt
2026-02-07,18:15,17:00,00oaj2hqh984qel1pgqg4m2pqd@google.com,5,Interlude,no,yes,no,,青山RizM,『TOKYO BEATREC』,【イベント】『TOKYO BEATREC』,2026-08-17.txt
2026-02-07,18:15,17:00,00oaj2hqh984qel1pgqg4m2pqd@google.com,6,Begin the Journey!,no,no,no,,青山RizM,『TOKYO BEATREC』,【イベント】『TOKYO BEATREC』,2026-08-17.txt
2026-02-07,18:15,17:00,00oaj2hqh984qel1pgqg4m2pqd@google.com,7,ルミナス,no,no,no,,青山RizM,『TOKYO BEATREC』,【イベント】『TOKYO BEATREC』,2026-08-17.txt
2026-02-07,18:15,17:00,00oaj2hqh984qel1pgqg4m2pqd@google.com,8,"Dear,History",no,no,no,,青山RizM,『TOKYO BEATREC』,【イベント】『TOKYO BEATREC』,2026-08-17.txt
2026-02-11,13:05,11:15,4pe39gbohv2vclor0mo1bdven4@google.com,1,SE,yes,no,no,,下北沢MOSAiC,INFINITY LIVE presents『WHITEDAYS』,【イベント】INFINITY LIVE presents『WHITEDAYS』,2026-08-17.txt
2026-02-11,13:05,11:15,4pe39gbohv2vclor0mo1bdven4@google.com,2,"Dear,History",no,no,no,,下北沢MOSAiC,INFINITY LIVE presents『WHITEDAYS』,【イベント】INFINITY LIVE presents『WHITEDAYS』,2026-08-17.txt
2026-02-11,13:05,11:15,4pe39gbohv2vclor0mo1bdven4@google.com,3,Blooming,no,no,no,,下北沢MOSAiC,INFINITY LIVE presents『WHITEDAYS』,【イベント】INFINITY LIVE presents『WHITEDAYS』,2026-08-17.txt
2026-02-11,13:05,11:15,4pe39gbohv2vclor0mo1bdven4@google.com,4,ラブストーリーが始まらない,no,no,no,,下北沢MOSAiC,INFINITY LIVE presents『WHITEDAYS』,【イベント】INFINITY LIVE presents『WHITEDAYS』,2026-08-17.txt
2026-02-11,13:05,11:15,4pe39gbohv2vclor0mo1bdven4@google.com,5,ルミナス,no,no,no,,下北沢MOSAiC,INFINITY LIVE presents『WHITEDAYS』,【イベント】INFINITY LIVE presents『WHITEDAYS』,2026-08-17.txt
2026-02-11,13:05,11:15,4pe39gbohv2vclor0mo1bdven4@google.com,6,朝焼けと車窓,no,no,no,,下北沢MOSAiC,INFINITY LIVE presents『WHITEDAYS』,【イベント】INFINITY LIVE presents『WHITEDAYS』,2026-08-17.txt
2026-02-11,13:05,11:15,4pe39gbohv2vclor0mo1bdven4@google.com,7,プライマリ,no,no,no,,下北沢MOSAiC,INFINITY LIVE presents『WHITEDAYS』,【イベント】INFINITY LIVE presents『WHITEDAYS』,2026-08-17.txt
2026-02-14,19:15,10:15,6cpg54805tv8684pe3cus5fvgi@google.com,1,SE,yes,no,no,,白金高輪SELENE b2,『new story』,【イベント】『new story』,2026-08-17.txt
2026-02-14,19:15,10:15,6cpg54805tv8684pe3cus5fvgi@google.com,2,"Dear,History",no,no,no,,白金高輪SELENE b2,『new story』,【イベント】『new story』,2026-08-17.txt
2026-02-14,19:15,10:15,6cpg54805tv8684pe3cus5fvgi@google.com,3,Begin the Journey!,no,no,no,,白金高輪SELENE b2,『new story』,【イベント】『new story』,2026-08-17.txt
2026-02-14,19:15,10:15,6cpg54805tv8684pe3cus5fvgi@google.com,4,朝焼けと車窓,no,no,no,,白金高輪SELENE b2,『new story』,【イベント】『new story』,2026-08-17.txt
2026-02-14,19:15,10:15,6cpg54805tv8684pe3cus5fvgi@google.com,5,ルミナス,no,no,no,,白金高輪SELENE b2,『new story』,【イベント】『new story』,2026-08-17.txt
2026-02-14,19:15,10:15,6cpg54805tv8684pe3cus5fvgi@google.com,6,ラブストーリーが始まらない,no,no,no,,白金高輪SELENE b2,『new story』,【イベント】『new story』,2026-08-17.txt
2026-02-14,19:15,10:15,6cpg54805tv8684pe3cus5fvgi@google.com,7,プライマリ,no,no,no,,白金高輪SELENE b2,『new story』,【イベント】『new story』,2026-08-17.txt
2026-02-15,11:45,10:30,02ofra8f0vn4ggj2p3j2j8rdah@google.com,1,SE,yes,no,no,,恵比寿CreAto,『ソノウチ』,【イベント】「ソノウチ」,2026-08-17.txt
2026-02-15,11:45,10:30,02ofra8f0vn4ggj2p3j2j8rdah@google.com,2,Blooming,no,no,no,,恵比寿CreAto,『ソノウチ』,【イベント】「ソノウチ」,2026-08-17.txt
2026-02-15,11:45,10:30,02ofra8f0vn4ggj2p3j2j8rdah@google.com,3,Moving Lights!,no,no,no,,恵比寿CreAto,『ソノウチ』,【イベント】「ソノウチ」,2026-08-17.txt
2026-02-15,11:45,10:30,02ofra8f0vn4ggj2p3j2j8rdah@google.com,4,Interlude,no,yes,no,,恵比寿CreAto,『ソノウチ』,【イベント】「ソノウチ」,2026-08-17.txt
2026-02-15,11:45,10:30,02ofra8f0vn4ggj2p3j2j8rdah@google.com,5,Begin the Journey!,no,no,no,,恵比寿CreAto,『ソノウチ』,【イベント】「ソノウチ」,2026-08-17.txt
2026-02-15,11:45,10:30,02ofra8f0vn4ggj2p3j2j8rdah@google.com,6,ラブストーリーが始まらない,no,no,no,,恵比寿CreAto,『ソノウチ』,【イベント】「ソノウチ」,2026-08-17.txt
2026-02-15,11:45,10:30,02ofra8f0vn4ggj2p3j2j8rdah@google.com,7,朝焼けと車窓,no,no,no,,恵比寿CreAto,『ソノウチ』,【イベント】「ソノウチ」,2026-08-17.txt
2026-02-15,11:45,10:30,02ofra8f0vn4ggj2p3j2j8rdah@google.com,8,"Dear,History",no,no,no,,恵比寿CreAto,『ソノウチ』,【イベント】「ソノウチ」,2026-08-17.txt
2026-02-17,18:30,18:30,15j1rs1qsrf3s4t4ikabk1vtg6@google.com,1,SE,yes,no,no,,Flowers Loft,「アイドルわくくんDAYO! おさんぽ編」,【イベント】「アイドルわくくんDAYO! おさんぽ編」,2026-08-17.txt
2026-02-17,18:30,18:30,15j1rs1qsrf3s4t4ikabk1vtg6@google.com,2,"Dear,History",no,no,no,,Flowers Loft,「アイドルわくくんDAYO! おさんぽ編」,【イベント】「アイドルわくくんDAYO! おさんぽ編」,2026-08-17.txt
2026-02-17,18:30,18:30,15j1rs1qsrf3s4t4ikabk1vtg6@google.com,3,Blooming,no,no,no,,Flowers Loft,「アイドルわくくんDAYO! おさんぽ編」,【イベント】「アイドルわくくんDAYO! おさんぽ編」,2026-08-17.txt
2026-02-17,18:30,18:30,15j1rs1qsrf3s4t4ikabk1vtg6@google.com,4,Begin the Journey!,no,no,no,,Flowers Loft,「アイドルわくくんDAYO! おさんぽ編」,【イベント】「アイドルわくくんDAYO! おさんぽ編」,2026-08-17.txt
2026-02-17,18:30,18:30,15j1rs1qsrf3s4t4ikabk1vtg6@google.com,5,ラブストーリーが始まらない,no,no,no,,Flowers Loft,「アイドルわくくんDAYO! おさんぽ編」,【イベント】「アイドルわくくんDAYO! おさんぽ編」,2026-08-17.txt
2026-02-17,18:30,18:30,15j1rs1qsrf3s4t4ikabk1vtg6@google.com,6,ルミナス,no,no,no,,Flowers Loft,「アイドルわくくんDAYO! おさんぽ編」,【イベント】「アイドルわくくんDAYO! おさんぽ編」,2026-08-17.txt
2026-02-17,18:30,18:30,15j1rs1qsrf3s4t4ikabk1vtg6@google.com,7,朝焼けと車窓,no,no,no,,Flowers Loft,「アイドルわくくんDAYO! おさんぽ編」,【イベント】「アイドルわくくんDAYO! おさんぽ編」,2026-08-17.txt
2026-02-21,17:55,16:30,7vq79olojgs7bbrl0tltjjhkjs@google.com,1,SE,yes,no,no,,DESEO mini with VILLAGE VANGUARD,『COLORLiNIX vol.III』,【イベント】『COLORLiNIX vol.III』,2026-08-17.txt
2026-02-21,17:55,16:30,7vq79olojgs7bbrl0tltjjhkjs@google.com,2,Blooming,no,no,no,,DESEO mini with VILLAGE VANGUARD,『COLORLiNIX vol.III』,【イベント】『COLORLiNIX vol.III』,2026-08-17.txt
2026-02-21,17:55,16:30,7vq79olojgs7bbrl0tltjjhkjs@google.com,3,Moving Lights!,no,no,no,,DESEO mini with VILLAGE VANGUARD,『COLORLiNIX vol.III』,【イベント】『COLORLiNIX vol.III』,2026-08-17.txt
2026-02-21,17:55,16:30,7vq79olojgs7bbrl0tltjjhkjs@google.com,4,Begin the Journey!,no,no,no,,DESEO mini with VILLAGE VANGUARD,『COLORLiNIX vol.III』,【イベント】『COLORLiNIX vol.III』,2026-08-17.txt
2026-02-21,17:55,16:30,7vq79olojgs7bbrl0tltjjhkjs@google.com,5,ルミナス,no,no,no,,DESEO mini with VILLAGE VANGUARD,『COLORLiNIX vol.III』,【イベント】『COLORLiNIX vol.III』,2026-08-17.txt
2026-02-21,17:55,16:30,7vq79olojgs7bbrl0tltjjhkjs@google.com,6,朝焼けと車窓,no,no,no,,DESEO mini with VILLAGE VANGUARD,『COLORLiNIX vol.III』,【イベント】『COLORLiNIX vol.III』,2026-08-17.txt
2026-02-21,17:55,16:30,7vq79olojgs7bbrl0tltjjhkjs@google.com,7,"Dear,History",no,no,no,,DESEO mini with VILLAGE VANGUARD,『COLORLiNIX vol.III』,【イベント】『COLORLiNIX vol.III』,2026-08-17.txt
2026-02-22,13:10,11:00,4bjv4t01k1jc9n1umc7862i1bv@google.com,1,SE(Moving Lights!),yes,no,no,,池袋リヴォイス,『ラジオ大阪Presents GIRLS CIRCUIT LIVE』,【イベント】『ラジオ大阪Presents GIRLS CIRCUIT LIVE』,2026-08-17.txt
2026-02-22,13:10,11:00,4bjv4t01k1jc9n1umc7862i1bv@google.com,2,Moving Lights!,no,no,no,,池袋リヴォイス,『ラジオ大阪Presents GIRLS CIRCUIT LIVE』,【イベント】『ラジオ大阪Presents GIRLS CIRCUIT LIVE』,2026-08-17.txt
2026-02-22,13:10,11:00,4bjv4t01k1jc9n1umc7862i1bv@google.com,3,Interlude,no,yes,no,,池袋リヴォイス,『ラジオ大阪Presents GIRLS CIRCUIT LIVE』,【イベント】『ラジオ大阪Presents GIRLS CIRCUIT LIVE』,2026-08-17.txt
2026-02-22,13:10,11:00,4bjv4t01k1jc9n1umc7862i1bv@google.com,4,Begin the Journey!,no,no,no,,池袋リヴォイス,『ラジオ大阪Presents GIRLS CIRCUIT LIVE』,【イベント】『ラジオ大阪Presents GIRLS CIRCUIT LIVE』,2026-08-17.txt
2026-02-22,13:10,11:00,4bjv4t01k1jc9n1umc7862i1bv@google.com,5,Blooming,no,no,no,,池袋リヴォイス,『ラジオ大阪Presents GIRLS CIRCUIT LIVE』,【イベント】『ラジオ大阪Presents GIRLS CIRCUIT LIVE』,2026-08-17.txt
2026-02-22,13:10,11:00,4bjv4t01k1jc9n1umc7862i1bv@google.com,6,ルミナス,no,no,no,,池袋リヴォイス,『ラジオ大阪Presents GIRLS CIRCUIT LIVE』,【イベント】『ラジオ大阪Presents GIRLS CIRCUIT LIVE』,2026-08-17.txt
2026-02-22,13:10,11:00,4bjv4t01k1jc9n1umc7862i1bv@google.com,7,ラブストーリーが始まらない,no,no,no,,池袋リヴォイス,『ラジオ大阪Presents GIRLS CIRCUIT LIVE』,【イベント】『ラジオ大阪Presents GIRLS CIRCUIT LIVE』,2026-08-17.txt
2026-02-22,13:10,11:00,4bjv4t01k1jc9n1umc7862i1bv@google.com,8,朝焼けと車窓,no,no,no,,池袋リヴォイス,『ラジオ大阪Presents GIRLS CIRCUIT LIVE』,【イベント】『ラジオ大阪Presents GIRLS CIRCUIT LIVE』,2026-08-17.txt
2026-02-23,12:40,11:50,1dk8k2t5tdo3ue83f1qtj22r5i@google.com,1,SE,yes,no,no,,SHIBUYA DESEO,Drawry.主催イベント「build a family vol.2」,【イベント】Drawry.主催イベント「build a family vol.2」,2026-08-17.txt
2026-02-23,12:40,11:50,1dk8k2t5tdo3ue83f1qtj22r5i@google.com,2,ラブストーリーが始まらない,no,no,no,,SHIBUYA DESEO,Drawry.主催イベント「build a family vol.2」,【イベント】Drawry.主催イベント「build a family vol.2」,2026-08-17.txt
2026-02-23,12:40,11:50,1dk8k2t5tdo3ue83f1qtj22r5i@google.com,3,Moving Lights!,no,no,no,,SHIBUYA DESEO,Drawry.主催イベント「build a family vol.2」,【イベント】Drawry.主催イベント「build a family vol.2」,2026-08-17.txt
2026-02-23,12:40,11:50,1dk8k2t5tdo3ue83f1qtj22r5i@google.com,4,Interlude,no,yes,no,,SHIBUYA DESEO,Drawry.主催イベント「build a family vol.2」,【イベント】Drawry.主催イベント「build a family vol.2」,2026-08-17.txt
2026-02-23,12:40,11:50,1dk8k2t5tdo3ue83f1qtj22r5i@google.com,5,Begin the Journey!,no,no,no,,SHIBUYA DESEO,Drawry.主催イベント「build a family vol.2」,【イベント】Drawry.主催イベント「build a family vol.2」,2026-08-17.txt
2026-02-23,12:40,11:50,1dk8k2t5tdo3ue83f1qtj22r5i@google.com,6,描きかけの空,no,no,no,初披露,SHIBUYA DESEO,Drawry.主催イベント「build a family vol.2」,【イベント】Drawry.主催イベント「build a family vol.2」,2026-08-17.txt
